,ID do pedido/ajuste,Valor total a ser liquidado,Data do demonstrativo
1805,582578328606049456,-8.4,2026/02/19
1806,582577316335224694,-2.7,2026/02/19
1807,582577316335224694,-8.1,2026/02/19
1808,582577316320609319,-10.8,2026/02/19
1809,582578328570987758,-9.6,2026/02/19
1810,582578745650480627,33.06,2026/02/19
1811,582578616738023180,34.34,2026/02/19
1812,582577307286341516,14.68,2026/02/19
1813,582577181954836078,40.61,2026/02/19
1814,582576999536232335,14.68,2026/02/19
1815,582574367190386326,15.88,2026/02/19
1816,582568439888774619,11.84,2026/02/19
1817,582567752891663496,43.23,2026/02/19
1818,582567253424178375,15.52,2026/02/19
1819,582567253424178375,15.52,2026/02/19
1820,582566287401059488,15.52,2026/02/19
1821,582566287401059488,15.52,2026/02/19
1822,582566261957953134,15.52,2026/02/19
1823,582566261957953134,15.52,2026/02/19
1824,582566261957953134,15.52,2026/02/19
1825,582566254682342734,15.52,2026/02/19
1826,582566254682342734,15.52,2026/02/19
1827,582566254682342734,15.52,2026/02/19
1828,582566256663234383,15.88,2026/02/19
1829,582566217349170981,15.88,2026/02/19
1830,582566185431565845,17.64,2026/02/19
1831,582566156394268562,14.92,2026/02/19
1832,582566156394268562,14.92,2026/02/19
1833,582566161052042858,15.88,2026/02/19
1834,582566150674809949,15.88,2026/02/19
1835,582566115456157022,14.68,2026/02/19
1836,582566033009313400,16.08,2026/02/19
1837,582566033009313400,16.09,2026/02/19
1838,582566017675593188,15.88,2026/02/19
1839,582566019159589969,14.92,2026/02/19
1840,582566019159589969,14.92,2026/02/19
1841,582565412973741296,30.66,2026/02/19
1842,582563524552787562,10.15,2026/02/19
1843,582562838300755493,15.52,2026/02/19
1844,582562838300755493,15.52,2026/02/19
1845,582561596838282966,15.52,2026/02/19
1846,582561596838282966,15.52,2026/02/19
1847,582561139277989689,15.88,2026/02/19
1848,582561025567589626,32.97,2026/02/19
1849,582559180239963567,7.71,2026/02/19
1850,582553283975677662,32.91,2026/02/19
1851,582552985620546646,36.57,2026/02/19
1852,582551862134802231,9.26,2026/02/19
1853,582551862134802231,9.27,2026/02/19
1854,582551418928990053,17.64,2026/02/19
1855,582551384544740982,15.88,2026/02/19
1856,582551383112778923,15.88,2026/02/19
1857,582551367003441054,15.88,2026/02/19
1858,582551326848091866,31.04,2026/02/19
1859,582551312339600907,15.88,2026/02/19
1860,582551291371292504,15.88,2026/02/19
1861,582551285366228875,14.68,2026/02/19
1862,582551275241572029,15.52,2026/02/19
1863,582551275241572029,15.52,2026/02/19
1864,582551273637840647,15.88,2026/02/19
1865,582551230251435255,15.88,2026/02/19
1866,582551237415634789,17.64,2026/02/19
1867,582551235811837711,15.88,2026/02/19
1868,582551237346625155,15.88,2026/02/19
1869,582551225652905953,41.22,2026/02/19
1870,582551210536764575,17.1,2026/02/19
1871,582551210536764575,17.11,2026/02/19
1872,582551210536764575,34.21,2026/02/19
1873,582551210536764575,17.11,2026/02/19
1874,582551210536764575,34.22,2026/02/19
1875,582551201595819106,15.88,2026/02/19
1876,582551194063177533,15.88,2026/02/19
1877,582551161475729253,15.52,2026/02/19
1878,582551161475729253,15.52,2026/02/19
1879,582551130072778118,10.15,2026/02/19
1880,582550696131658756,9.93,2026/02/19
1881,582550696131658756,9.92,2026/02/19
1882,582550570583098520,32.91,2026/02/19
1883,582550488507778445,40.2,2026/02/19
1884,582550411897243175,32.91,2026/02/19
1885,582550270111941830,32.91,2026/02/19
1886,582549820259468360,15.88,2026/02/19
1887,582549836892374182,16.58,2026/02/19
1888,582548971443357140,32.91,2026/02/19
1889,582548747871356167,15.88,2026/02/19
1890,582547285480473614,40.2,2026/02/19
1891,582539980750619693,32.91,2026/02/19
1892,582539234317731286,32.91,2026/02/19
1893,582538677415806953,15.52,2026/02/19
1894,582538677415806953,15.52,2026/02/19
1895,582537963305928209,32.91,2026/02/19
1896,582537317631034887,31.04,2026/02/19
1897,582537113316001605,17.77,2026/02/19
1898,582537077618345082,29.31,2026/02/19
1899,582537030631655295,37.05,2026/02/19
1900,582536710577751325,30.51,2026/02/19
1901,582536435107465203,35.37,2026/02/19
1902,582535942377801246,29.21,2026/02/19
1903,582535874111898637,31.78,2026/02/19
1904,582535874111898637,31.78,2026/02/19
1905,582534444166448954,24.71,2026/02/19
1906,582532726424045228,-1.19,2026/02/19
1907,582531643546371856,15.88,2026/02/19
1908,582531445642069471,64.36,2026/02/19
1909,582530867869287584,32.91,2026/02/19
1910,582522645748221572,39.38,2026/02/19
1911,582521732014310513,10.66,2026/02/19
1912,582521293508740615,12.91,2026/02/19
1913,582521293508740615,12.9,2026/02/19
1914,582521209677383659,15.88,2026/02/19
1915,582521193562539544,15.88,2026/02/19
1916,582521183356159758,15.88,2026/02/19
1917,582521141254522777,15.52,2026/02/19
1918,582521141254522777,15.52,2026/02/19
1919,582521133117441344,15.88,2026/02/19
1920,582521064874345639,17.77,2026/02/19
1921,582520906462300092,15.52,2026/02/19
1922,582520906462300092,15.52,2026/02/19
1923,582520906462300092,15.52,2026/02/19
1924,582520743872988958,16.68,2026/02/19
1925,582520270209320049,32.91,2026/02/19
1926,582520204188288394,40.58,2026/02/19
1927,582519795953665992,31.71,2026/02/19
1928,582519671486383717,9.53,2026/02/19
1929,582519270465963755,32.91,2026/02/19
1930,582516798892050125,15.88,2026/02/19
1931,582513642068739326,7.71,2026/02/19
1932,582507088331769438,15.88,2026/02/19
1933,582506416838575130,15.88,2026/02/19
1934,582506355191809519,15.52,2026/02/19
1935,582506355191809519,15.52,2026/02/19
1936,582506308743562832,15.52,2026/02/19
1937,582506308743562832,15.52,2026/02/19
1938,582506330281378834,15.88,2026/02/19
1939,582506266189793140,15.35,2026/02/19
1940,582506266189793140,15.34,2026/02/19
1941,582506266189793140,15.35,2026/02/19
1942,582506266189793140,15.34,2026/02/19
1943,582506266189793140,15.34,2026/02/19
1944,582504096341984323,24.36,2026/02/19
1945,582503998083007560,31.79,2026/02/19
1946,582503885939508678,31.71,2026/02/19
1947,582503806148904716,31.79,2026/02/19
1948,582503273490187267,19.62,2026/02/19
1949,582503273490187267,19.63,2026/02/19
1950,582503273490187267,19.63,2026/02/19
1951,582503273490187267,19.63,2026/02/19
1952,582501253180524485,15.52,2026/02/19
1953,582501253180524485,15.52,2026/02/19
1954,582500288026150643,31.79,2026/02/19
1955,582499927856940519,31.79,2026/02/19
1956,582498787937518984,35.32,2026/02/19
1957,582498589796042155,31.79,2026/02/19
1958,582498514854970869,32.91,2026/02/19
1959,582498433154975707,31.79,2026/02/19
1960,582498350470759780,32.91,2026/02/19
1961,582496943166817684,15.88,2026/02/19
1962,582490339235694196,37.05,2026/02/19
1963,582489981908321835,31.96,2026/02/19
1964,582489873775494617,29.29,2026/02/19
1965,582489862496094135,31.79,2026/02/19
1966,582489689514149225,7.71,2026/02/19
1967,582489334262498710,31.79,2026/02/19
1968,582489199074444474,32.91,2026/02/19
1969,582488799044207707,39.76,2026/02/19
1970,582488600081302853,8.63,2026/02/19
1971,582488408750458573,32.91,2026/02/19
1972,582488346631636919,35.32,2026/02/19
1973,582488192797410510,31.79,2026/02/19
1974,582488055979869806,8.63,2026/02/19
1975,582487428489643763,30.59,2026/02/19
1976,582486897531979432,31.71,2026/02/19
1977,582486823239320933,30.51,2026/02/19
1978,582486618528057168,31.79,2026/02/19
1979,582486514974557323,7.71,2026/02/19
1980,582486488156243480,31.71,2026/02/19
1981,582486458015777979,31.71,2026/02/19
1982,582486209947993890,35.79,2026/02/19
1983,582485948602287367,29.31,2026/02/19
1984,582484959016093389,-3.48,2026/02/19
1985,582484124868707367,32.91,2026/02/19
1986,582483614508877542,31.79,2026/02/19
1987,582483296926139658,32.91,2026/02/19
1988,582483091740787901,31.79,2026/02/19
1989,582481958876907405,31.79,2026/02/19
1990,582481878302492618,31.79,2026/02/19
1991,582481328330999727,31.79,2026/02/19
1992,582475806414571282,31.79,2026/02/19
1993,582475228313257012,32.91,2026/02/19
1994,582473646425933033,32.91,2026/02/19
1995,582473042956158373,31.79,2026/02/19
1996,582472655436547180,31.79,2026/02/19
1997,582472606978573773,31.79,2026/02/19
1998,582472531672466894,31.79,2026/02/19
1999,582472513120143090,32.91,2026/02/19
2000,582472484687611148,35.32,2026/02/19
2001,582472456309605803,32.91,2026/02/19
2002,582472430827374227,31.08,2026/02/19
2003,582472430827374227,31.08,2026/02/19
2004,582472430827374227,31.08,2026/02/19
2005,582472409795299227,31.79,2026/02/19
2006,582472356508698377,32.91,2026/02/19
2007,582472276953826520,31.79,2026/02/19
2008,582472252258551310,31.79,2026/02/19
2009,582472162650064022,31.79,2026/02/19
2010,582472156301657271,31.79,2026/02/19
2011,582472113431283519,31.79,2026/02/19
2012,582471820353767237,31.79,2026/02/19
2013,582471760103048293,31.79,2026/02/19
2014,582471752013022275,32.91,2026/02/19
2015,582469323610621557,32.91,2026/02/19
2016,582467746994291932,31.79,2026/02/19
2017,582467293824714555,32.91,2026/02/19
2018,582467261939812349,32.91,2026/02/19
2019,582467126564652696,32.91,2026/02/19
2020,582466998447998563,15.88,2026/02/19
2021,582466801610294295,9.93,2026/02/19
2022,582466801610294295,9.92,2026/02/19
2023,582466801610294295,9.93,2026/02/19
2024,582466763155146229,15.35,2026/02/19
2025,582466763155146229,15.34,2026/02/19
2026,582466763155146229,15.35,2026/02/19
2027,582466763155146229,15.34,2026/02/19
2028,582466537139242014,35.32,2026/02/19
2029,582466517300053022,31.79,2026/02/19
2030,582466188936053957,32.91,2026/02/19
2031,582458523353319305,34.59,2026/02/19
2032,582456668187690234,32.84,2026/02/19
2033,582456464409921394,32.84,2026/02/19
2034,582456147381421886,32.84,2026/02/19
2035,582456054320498112,32.84,2026/02/19
2036,582454490530677984,41.08,2026/02/19
2037,582453857955055374,36.49,2026/02/19
2038,582449421417612528,17.21,2026/02/19
2039,582449421417612528,17.22,2026/02/19
2040,582439727393768733,36.49,2026/02/19
2041,582439342533608979,9.02,2026/02/19
2042,582439137801832412,36.49,2026/02/19
2043,582435303496976230,36.49,2026/02/19
2044,582435254289860062,36.49,2026/02/19
2045,582433260642928524,36.49,2026/02/19
2046,582424081654187318,40.25,2026/02/19
2047,582424081654187318,40.26,2026/02/19
2048,582423161998575502,9.02,2026/02/19
2049,582422495757305308,36.49,2026/02/19
2050,582421846771533284,36.49,2026/02/19
2051,582421614401325047,36.49,2026/02/19
2052,582404196322084355,36.49,2026/02/19
2053,582401601315702033,36.49,2026/02/19
2054,582401499684702158,36.49,2026/02/19
2055,582400158410442021,71.51,2026/02/19
2056,582387221960558020,36.49,2026/02/19
2057,582386439088604377,36.49,2026/02/19
2058,582386236230371189,36.49,2026/02/19
2059,582382803020318593,36.49,2026/02/19
2060,582355805696329386,36.49,2026/02/19
2061,582337646166575073,-23.09,2026/02/19
2062,582323148479694213,36.57,2026/02/19
2063,582323072960988639,41.17,2026/02/19
2064,582289444276700427,36.57,2026/02/19
2065,582274792726627584,34.07,2026/02/19
2066,582261522885936866,34.07,2026/02/19
2067,582260840761690090,-32.5,2026/02/19
2068,582260840761690090,-22.79,2026/02/19
2069,7607895367333644040,39.42,2026/02/18
2070,7607896045724550932,56.32,2026/02/18
2071,7607890835853674261,24.5,2026/02/18
2072,582640142811300966,0.0,2026/02/18
2073,582638589321971284,0.0,2026/02/18
2074,7607615421965797141,40.8,2026/02/18
2075,582621694917117833,0.0,2026/02/18
2076,582587923773425338,15.88,2026/02/18
2077,582580642778220161,14.68,2026/02/18
2078,582580497081861152,30.66,2026/02/18
2079,582580320477546291,33.06,2026/02/18
2080,582580303124268536,30.9,2026/02/18
2081,582579945736602873,31.86,2026/02/18
2082,582579080099169564,-7.2,2026/02/18
2083,582579447431137087,15.88,2026/02/18
2084,582577316371466194,-8.64,2026/02/18
2085,582566251316938432,15.88,2026/02/18
2086,582566237633807432,14.68,2026/02/18
2087,582566123697637332,15.88,2026/02/18
2088,582562333660710388,-2.37,2026/02/18
2089,582559699598476566,15.52,2026/02/18
2090,582559699598476566,15.52,2026/02/18
2091,582553266078189452,32.91,2026/02/18
2092,582552956240692534,32.91,2026/02/18
2093,582551806179247918,18.63,2026/02/18
2094,582551383886694284,31.04,2026/02/18
2095,582551330876392937,15.88,2026/02/18
2096,582551319823287466,15.88,2026/02/18
2097,582551286351037815,15.52,2026/02/18
2098,582551286351037815,15.52,2026/02/18
2099,582551273118140403,16.68,2026/02/18
2100,582551273118140403,72.5,2026/02/18
2101,582551234394817890,15.06,2026/02/18
2102,582551234394817890,15.06,2026/02/18
2103,582551234394817890,30.13,2026/02/18
2104,582551234394817890,30.13,2026/02/18
2105,582551234394817890,30.12,2026/02/18
2106,582546295212377690,24.04,2026/02/18
2107,582537164714706458,24.04,2026/02/18
2108,582537066177595201,34.17,2026/02/18
2109,582537062140053313,30.51,2026/02/18
2110,582536769605371253,31.71,2026/02/18
2111,582536469904197317,34.74,2026/02/18
2112,582536077419513441,17.77,2026/02/18
2113,582535560204748275,31.71,2026/02/18
2114,582535209208677766,15.88,2026/02/18
2115,582534602755639122,32.91,2026/02/18
2116,582534334992647503,32.91,2026/02/18
2117,582529364413220348,32.91,2026/02/18
2118,582523981727237834,15.88,2026/02/18
2119,582522687111464048,9.93,2026/02/18
2120,582522687111464048,9.92,2026/02/18
2121,582521818232423860,15.88,2026/02/18
2122,582521298646041870,15.88,2026/02/18
2123,582521202989631318,31.04,2026/02/18
2124,582521078260532998,15.88,2026/02/18
2125,582520886637397668,15.88,2026/02/18
2126,582520834540406273,29.21,2026/02/18
2127,582520818266245062,15.52,2026/02/18
2128,582520818266245062,15.52,2026/02/18
2129,582520813028738101,15.88,2026/02/18
2130,582520526558168896,9.53,2026/02/18
2131,582520356423894157,15.88,2026/02/18
2132,582520241460643687,-39.42,2026/02/18
2133,582520213628683930,40.58,2026/02/18
2134,582520136016037040,40.58,2026/02/18
2135,582520092782593055,32.91,2026/02/18
2136,582520082272388891,40.58,2026/02/18
2137,582508412637382351,40.58,2026/02/18
2138,582506946131101326,15.88,2026/02/18
2139,582506805067614024,15.88,2026/02/18
2140,582506623396054595,17.28,2026/02/18
2141,582506623396054595,17.29,2026/02/18
2142,582506456015930732,15.52,2026/02/18
2143,582506456015930732,15.52,2026/02/18
2144,582505793153041993,22.61,2026/02/18
2145,582504568346019551,73.26,2026/02/18
2146,582504483903079779,40.58,2026/02/18
2147,582504111110522424,35.32,2026/02/18
2148,582503893843871476,35.79,2026/02/18
2149,582503891477169257,32.91,2026/02/18
2150,582503782296945786,34.62,2026/02/18
2151,582503782296945786,34.62,2026/02/18
2152,582503782296945786,34.61,2026/02/18
2153,582503733588559544,10.66,2026/02/18
2154,582502177374766975,31.79,2026/02/18
2155,582500253142058462,31.79,2026/02/18
2156,582500029452158569,9.93,2026/02/18
2157,582500029452158569,9.92,2026/02/18
2158,582499078624478807,35.32,2026/02/18
2159,582498854328173838,32.55,2026/02/18
2160,582498567435683607,31.79,2026/02/18
2161,582498384600401707,32.91,2026/02/18
2162,582498287686485180,35.32,2026/02/18
2163,582498217307834352,31.79,2026/02/18
2164,582492105422112109,31.79,2026/02/18
2165,582491658565813454,32.91,2026/02/18
2166,582490541815334799,31.79,2026/02/18
2167,582490067430836017,31.79,2026/02/18
2168,582490014922343777,32.91,2026/02/18
2169,582489744811722527,31.79,2026/02/18
2170,582489180415624804,32.91,2026/02/18
2171,582489113678219227,32.91,2026/02/18
2172,582489065297840021,39.76,2026/02/18
2173,582488648349680938,32.91,2026/02/18
2174,582488582082168001,31.79,2026/02/18
2175,582487988514293355,32.91,2026/02/18
2176,582487855019885572,32.91,2026/02/18
2177,582487726015088495,8.63,2026/02/18
2178,582487712529942222,9.53,2026/02/18
2179,582487586397193251,32.91,2026/02/18
2180,582487351170991191,7.71,2026/02/18
2181,582486330560447601,31.71,2026/02/18
2182,582485807969240128,31.71,2026/02/18
2183,582485494862218666,31.79,2026/02/18
2184,582485196307072153,35.32,2026/02/18
2185,582483544409212215,31.79,2026/02/18
2186,582483224334468677,45.12,2026/02/18
2187,582482913586283993,32.91,2026/02/18
2188,582482628794091460,35.32,2026/02/18
2189,582481789542106922,31.79,2026/02/18
2190,582481448856946625,29.39,2026/02/18
2191,582481446086346741,32.91,2026/02/18
2192,582475209410642990,31.79,2026/02/18
2193,582474619714700652,31.79,2026/02/18
2194,582474486135686926,31.79,2026/02/18
2195,582473643676960080,31.79,2026/02/18
2196,582473513246885368,31.08,2026/02/18
2197,582473513246885368,31.08,2026/02/18
2198,582473486200243715,31.79,2026/02/18
2199,582473101406930132,14.27,2026/02/18
2200,582473101406930132,64.39,2026/02/18
2201,582472915810026963,35.32,2026/02/18
2202,582472854515713803,32.91,2026/02/18
2203,582472713075525128,32.91,2026/02/18
2204,582472666627540247,31.79,2026/02/18
2205,582472650785064004,32.91,2026/02/18
2206,582472641533216212,32.91,2026/02/18
2207,582472572358198475,31.79,2026/02/18
2208,582472516152230917,31.79,2026/02/18
2209,582472444702983811,31.79,2026/02/18
2210,582472426943186907,31.79,2026/02/18
2211,582472409101207044,31.79,2026/02/18
2212,582472383265211951,35.32,2026/02/18
2213,582472360641267492,32.91,2026/02/18
2214,582472291892889245,31.79,2026/02/18
2215,582472257887241635,32.91,2026/02/18
2216,582472230421497643,31.79,2026/02/18
2217,582472229570053275,35.32,2026/02/18
2218,582472219500905692,32.91,2026/02/18
2219,582472142619902992,31.79,2026/02/18
2220,582472124361245782,31.79,2026/02/18
2221,582471823530493244,32.91,2026/02/18
2222,582471804898936262,31.79,2026/02/18
2223,582471801834013880,32.91,2026/02/18
2224,582471324657026538,9.47,2026/02/18
2225,582470698635200377,31.79,2026/02/18
2226,582470090096281413,31.79,2026/02/18
2227,582468660915832612,7.71,2026/02/18
2228,582468527612725033,32.91,2026/02/18
2229,582468258933737203,29.29,2026/02/18
2230,582468165261165961,28.19,2026/02/18
2231,582467890063837136,31.79,2026/02/18
2232,582467352040539566,31.79,2026/02/18
2233,582467069908583869,31.79,2026/02/18
2234,582467152339240067,31.79,2026/02/18
2235,582466997204649162,31.79,2026/02/18
2236,582466708464568075,32.91,2026/02/18
2237,582466456707695894,31.79,2026/02/18
2238,582466360140990113,31.79,2026/02/18
2239,582466184004928847,32.91,2026/02/18
2240,582466005577992147,31.79,2026/02/18
2241,582466055580256231,32.91,2026/02/18
2242,582456260092724883,32.84,2026/02/18
2243,582456142420018643,32.84,2026/02/18
2244,582456146358601064,32.84,2026/02/18
2245,582456077499008828,41.08,2026/02/18
